symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2021-01-19 00:00:00+00:00,127.83,128.71,126.938,127.78,90757329,124.5695900885,125.4271449604,123.7003412865,124.5208653799,90757329,0.0,1.0
AAPL,2021-01-20 00:00:00+00:00,132.03,132.49,128.55,128.66,104319489,128.6624656136,129.110732933,125.2712258928,125.3784202518,104319489,0.0,1.0
AAPL,2021-01-21 00:00:00+00:00,136.87,139.67,133.59,133.8,120529544,133.3790174092,136.1076010925,130.1826765229,130.3873202991,120529544,0.0,1.0
AAPL,2021-01-22 00:00:00+00:00,139.07,139.85,135.02,136.28,114459360,135.522904589,136.2830100436,131.5762031898,132.8040658473,114459360,0.0,1.0
AAPL,2021-01-25 00:00:00+00:00,142.92,145.09,136.54,143.07,157611713,139.2747071536,141.3893595082,133.0574343322,139.4208812795,157611713,0.0,1.0
AAPL,2021-01-26 00:00:00+00:00,143.16,144.3,141.37,143.6,98390555,139.5085857551,140.6195091119,137.764241186,139.937363191,98390555,0.0,1.0
AAPL,2021-01-27 00:00:00+00:00,142.06,144.3,140.41,143.43,140843759,138.4366421652,140.6195091119,136.8287267803,139.7716991817,140843759,0.0,1.0
AAPL,2021-01-28 00:00:00+00:00,137.09,141.99,136.7,139.52,142621128,133.5934061271,138.3684275731,133.2133533998,135.9614269666,142621128,0.0,1.0
AAPL,2021-01-29 00:00:00+00:00,131.96,136.74,130.21,135.83,177523812,128.5942510215,133.2523331667,126.8888862194,132.3655434696,177523812,0.0,1.0
AAPL,2021-02-01 00:00:00+00:00,134.14,135.38,130.93,133.75,106239823,130.7186483178,131.9270210919,127.5905220237,130.3385955905,106239823,0.0,1.0
AAPL,2021-02-02 00:00:00+00:00,134.99,136.31,134.61,135.73,82266419,131.5469683646,132.8333006725,131.176660579,132.2680940523,82266419,0.0,1.0
AAPL,2021-02-03 00:00:00+00:00,133.94,135.77,133.61,135.76,89880937,130.5237494833,132.3070738192,130.2021664063,132.2973288775,89880937,0.0,1.0
AAPL,2021-02-04 00:00:00+00:00,137.39,137.4,134.59,136.3,84183061,133.8857543789,133.8954993207,131.1571706955,132.8235557307,84183061,0.0,1.0
AAPL,2021-02-05 00:00:00+00:00,136.76,137.42,135.86,137.35,75693830,133.4715943556,134.1157246003,132.5932349309,134.0474077562,75693830,0.205,1.0
AAPL,2021-02-08 00:00:00+00:00,136.91,136.96,134.92,136.03,71297214,133.617987593,133.6667853388,131.6758373095,132.7591472666,71297214,0.0,1.0
AAPL,2021-02-09 00:00:00+00:00,136.01,137.877,135.85,136.62,75986989,132.7396281683,134.5617359971,132.5834753817,133.3349606673,75986989,0.0,1.0
AAPL,2021-02-10 00:00:00+00:00,135.39,136.99,134.4,136.48,72647988,132.1345361202,133.6960639863,131.168340753,133.198326979,72647988,0.0,1.0
AAPL,2021-02-11 00:00:00+00:00,135.13,136.39,133.77,135.9,64280029,131.880787842,133.1104910365,130.5534891558,132.6322731275,64280029,0.0,1.0
AAPL,2021-02-12 00:00:00+00:00,135.37,135.53,133.6921,134.35,60145130,132.1150170219,132.2711698085,130.4774622678,131.1195430072,60145130,0.0,1.0
AAPL,2021-02-16 00:00:00+00:00,133.19,136.01,132.79,135.49,80576316,129.9874353043,132.7396281683,129.5970533378,132.2321316118,80576316,0.0,1.0
AAPL,2021-02-17 00:00:00+00:00,130.84,132.22,129.47,131.25,97372199,127.693941251,129.0407590355,126.3568830156,128.0940827666,97372199,0.0,1.0
AAPL,2021-02-18 00:00:00+00:00,129.71,129.995,127.41,129.2,96856748,126.5911121955,126.8692593467,124.346415888,126.0933751882,96856748,0.0,1.0
AAPL,2021-02-19 00:00:00+00:00,129.87,130.71,128.8,130.24,87668834,126.7472649821,127.5670671118,125.7029932217,127.1083683012,87668834,0.0,1.0
AAPL,2021-02-22 00:00:00+00:00,126.0,129.72,125.6,128.01,102886922,122.970319456,126.6008717447,122.5799374895,124.9319888378,102886922,0.0,1.0
AAPL,2021-02-23 00:00:00+00:00,125.86,126.71,118.39,123.76,158273022,122.8336857677,123.6632474466,115.5433025428,120.7841804434,158273022,0.0,1.0
AAPL,2021-02-24 00:00:00+00:00,125.35,125.56,122.23,124.94,111039904,122.3359487604,122.5408992928,119.2909694215,121.9358072447,111039904,0.0,1.0
AAPL,2021-02-25 00:00:00+00:00,120.99,126.4585,120.54,124.68,144766924,118.0807853252,123.4177947851,117.6416056129,121.6820589664,144766924,0.0,1.0
AAPL,2021-02-26 00:00:00+00:00,121.26,124.85,121.2,122.59,163424672,118.3442931526,121.8479713022,118.2857358577,119.6423131913,163424672,0.0,1.0
AAPL,2021-03-01 00:00:00+00:00,127.79,127.93,122.79,123.75,116307892,124.7172787562,124.8539124445,119.8375041746,120.7744208943,116307892,0.0,1.0
AAPL,2021-03-02 00:00:00+00:00,125.12,128.72,125.01,128.41,102260945,122.1114791296,125.6249168284,122.0041240888,125.3223708043,102260945,0.0,1.0
AAPL,2021-03-03 00:00:00+00:00,122.06,125.71,121.84,124.81,112966340,119.1250570857,122.6872925302,118.9103470041,121.8089331056,112966340,0.0,1.0
AAPL,2021-03-04 00:00:00+00:00,120.13,123.6,118.62,121.75,178154975,117.2414640972,120.6280276568,115.7677721736,118.8225110616,178154975,0.0,1.0
AAPL,2021-03-05 00:00:00+00:00,121.42,121.935,117.57,120.98,153766601,118.5004459392,119.0030627211,114.7430195114,118.0710257761,153766601,0.0,1.0
AAPL,2021-03-08 00:00:00+00:00,116.36,121.0,116.21,120.93,154376610,113.5621140627,118.0905448744,113.4157208252,118.0222280303,154376610,0.0,1.0
AAPL,2021-03-09 00:00:00+00:00,121.085,122.06,118.79,119.03,129525780,118.1735010423,119.1250570857,115.9336845093,116.1679136892,129525780,0.0,1.0
AAPL,2021-03-10 00:00:00+00:00,119.98,122.17,119.45,121.69,111943326,117.0950708597,119.2324121265,116.5778147541,118.7639537667,111943326,0.0,1.0
AAPL,2021-03-11 00:00:00+00:00,121.96,123.21,121.26,122.54,103026514,119.0274615941,120.2474052395,118.3442931526,119.5935154455,103026514,0.0,1.0
AAPL,2021-03-12 00:00:00+00:00,121.03,121.17,119.16,120.4,88105050,118.1198235219,118.2564572102,116.2947878284,117.5049719246,88105050,0.0,1.0
AAPL,2021-03-15 00:00:00+00:00,123.99,124.0,120.42,121.41,92590555,121.0086500742,121.0184096233,117.5244910229,118.4906863901,92590555,0.0,1.0
AAPL,2021-03-16 00:00:00+00:00,125.57,127.22,124.715,125.7,115227936,122.550658842,124.1609844539,121.7162173885,122.6775329811,115227936,0.0,1.0
AAPL,2021-03-17 00:00:00+00:00,124.76,125.8599,122.336,124.05,111932636,121.7601353597,122.8335881722,119.3944206426,121.0672073692,111932636,0.0,1.0
AAPL,2021-03-18 00:00:00+00:00,120.53,123.18,120.32,122.88,121469755,117.6318460637,120.218126592,117.4268955313,119.9253401171,121469755,0.0,1.0
AAPL,2021-03-19 00:00:00+00:00,119.99,121.43,119.675,119.9,185549522,117.1048304089,118.5102054884,116.7974046103,117.0169944664,185549522,0.0,1.0
AAPL,2021-03-22 00:00:00+00:00,123.39,123.87,120.26,120.33,111912284,120.4230771244,120.8915354842,117.3683382363,117.4366550805,111912284,0.0,1.0
AAPL,2021-03-23 00:00:00+00:00,122.54,124.24,122.14,123.33,95467142,119.5935154455,121.2526388033,119.203133479,120.3645198294,95467142,0.0,1.0
AAPL,2021-03-24 00:00:00+00:00,120.09,122.9,120.065,122.82,88530485,117.2024259005,119.9448592154,117.1780270276,119.8667828221,88530485,0.0,1.0
AAPL,2021-03-25 00:00:00+00:00,120.59,121.66,119.0,119.54,98844681,117.6904033587,118.7346751192,116.1386350418,116.6656506966,98844681,0.0,1.0
AAPL,2021-03-26 00:00:00+00:00,121.21,121.48,118.92,120.35,94071234,118.2954954068,118.5590032342,116.0605586485,117.4561741788,94071234,0.0,1.0
AAPL,2021-03-29 00:00:00+00:00,121.39,122.58,120.7299,121.65,80819203,118.4711672918,119.6325536422,117.8269394515,118.72491557,80819203,0.0,1.0
AAPL,2021-03-30 00:00:00+00:00,119.9,120.4031,118.86,120.11,85671919,117.0169944664,117.5079973848,116.0020013535,117.2219449989,85671919,0.0,1.0
